date,so2,no2,rspm,spm
2004-07-06,8.0,37.0,81.33333333333333,129.35087719298247
2004-07-07,8.0,37.0,104.16666666666666,128.5438596491228
2004-07-08,8.0,37.0,127.0,127.73684210526316
2004-07-09,8.0,37.0,126.7,126.9298245614035
2004-07-10,8.0,37.0,126.4,126.12280701754386
2004-07-11,8.0,37.0,126.1,125.3157894736842
2004-07-12,8.0,37.0,125.8,124.50877192982456
2004-07-13,8.0,37.0,125.5,123.70175438596492
2004-07-14,8.0,37.0,110.5,122.89473684210526
2004-07-15,8.0,37.0,95.5,122.08771929824562
2004-07-16,8.0,37.0,80.5,121.28070175438597
2004-07-17,8.0,37.0,92.3,120.47368421052632
2004-07-18,8.0,37.0,104.1,119.66666666666667
2004-07-19,8.0,37.0,115.9,118.85964912280701
2004-07-20,8.0,37.0,127.7,118.05263157894737
2004-07-21,8.0,37.0,139.5,117.24561403508773
2004-07-22,8.0,37.0,151.1,116.43859649122807
2004-07-23,8.0,37.0,162.7,115.63157894736842
2004-07-24,8.0,37.0,174.3,114.82456140350877
2004-07-25,8.0,37.0,185.9,114.01754385964912
2004-07-26,8.0,37.0,197.5,113.21052631578948
2004-07-27,8.0,37.0,179.66666666666666,112.40350877192982
2004-07-28,8.0,37.0,161.83333333333334,111.59649122807018
2004-07-29,8.0,37.0,144.0,110.78947368421052
2004-07-30,8.0,37.0,132.0,109.98245614035088
2004-07-31,8.0,37.0,120.0,109.17543859649123
2004-08-01,8.0,37.0,108.0,108.36842105263158
2004-08-02,8.0,37.0,96.0,107.56140350877193
2004-08-03,8.0,37.0,84.0,106.75438596491227
2004-08-04,8.0,37.0,72.0,105.94736842105263
2004-08-05,8.0,37.0,107.46600000000001,105.14035087719299
